publication_id,reference_id
W2913974043,W2604946502
W2913974043,W2606266240
W2913974043,W2606778219
W2913974043,W2614049475
W2913974043,W2617199496
W2913974043,W2630481145
W2913974043,W2689106072
W2913974043,W2729156329
W2913974043,W2732395732
W2913974043,W2739664235
W2913974043,W2752507303
W2913974043,W2763751953
W2913974043,W2767264324
W2913974043,W2767335406
W2913974043,W2780672337
W2913974043,W2781500572
W2913974043,W2783390141
W2913974043,W2784226951
W2913974043,W2791723994
W2913974043,W2801211692
W2913974043,W2804228033
W2913974043,W2806231938
W2913974043,W2889710185
W2913974043,W2901190693
W2913974043,W2914250555
W2913974043,W2925263745
W2913974043,W2971583589
W2913974043,W3210438141
W2913974043,W4211137409
W2913974043,W4233573080
W2913974043,W4239074035
W2913974043,W4388158279
W2913974043,W6602359147
W2913974043,W6635386398
W2913974043,W6638578964
W2913974043,W6639129825
W2913974043,W6687074667
W2913974043,W6739204063
W3207239826,W147264856
W3207239826,W1967242439
W3207239826,W1996401109
W3207239826,W2017051648
W3207239826,W2025988063
W3207239826,W2032635843
W3207239826,W2058116349
W3207239826,W2058543238
W3207239826,W2067373059
W3207239826,W2071511860
W3207239826,W2090653557
W3207239826,W2093629199
W3207239826,W2095085672
W3207239826,W2101168325
W3207239826,W2114188814
W3207239826,W2122074691
W3207239826,W2130461445
W3207239826,W2283292482
W3207239826,W2436431513
W3207239826,W2471855951
W3207239826,W2601635251
W3207239826,W2738634460
W3207239826,W2748965471
W3207239826,W2755235247
W3207239826,W2792142377
W3207239826,W2804462778
W3207239826,W2898784329
W3207239826,W2900466669
W3207239826,W2902515863
W3207239826,W2996883473
W3207239826,W4248912547
W3039496228,W9332898
W3039496228,W167948671
W3039496228,W2046041537
W3039496228,W2060552682
W3039496228,W2073738449
W3039496228,W2162113618
W3039496228,W2170481266
W3039496228,W2769809640
W3039496228,W2792242692
W3039496228,W2942015343
W650811982,W2603546657
W4407853877,W56473762
W4407853877,W190293641
W4407853877,W316935178
W4407853877,W1929777505
W4407853877,W2092259073
W4407853877,W2096042773
W4407853877,W2143074722
W4407853877,W2286247980
W4407853877,W2591962503
W4407853877,W2591972220
W4407853877,W2603041241
W4407853877,W2775450822
W4407853877,W2801702920
W4407853877,W2891890513
W4407853877,W2907232026
W4407853877,W2913160166
W4407853877,W2913593702
W4407853877,W3021586725
W4407853877,W3035663944
W4407853877,W3120971221
W4407853877,W3121623025
W4407853877,W3156822108
W4407853877,W4200327810
W4407853877,W4235110286
W4407853877,W4235683296
W4407853877,W4244462710
W4407853877,W4251427757
W4407853877,W4255713411
W4407853877,W4281552318
W4407853877,W4289912926
W4407853877,W4295182934
W4407853877,W4296352206
W4407853877,W4297788787
W4407853877,W6611184026
W4407853877,W6634234239
W4407853877,W6696925989
W4407853877,W6743636784
W4407853877,W6765727854
W4407853877,W6783220448
W4407853877,W6788134208
W4407853877,W6795179667
W4407853877,W6799427086
W4407853877,W6803262958
W4407853877,W6838562784
W4407853877,W6842788828
W4407853877,W6843363132
W4407853877,W7036028324
W4407853877,W7073989920
W2516735759,W205588460
W2516735759,W1524161747
W2516735759,W1563329648
W2516735759,W1590066057
W2516735759,W2000472550
W2516735759,W2001461756
W2516735759,W2043385374
W2516735759,W2159295271
W2516735759,W2159604298
W2516735759,W2403497458
W2062261629,W567610786
W2062261629,W597697967
W2062261629,W616370861
W2062261629,W1484554283
W2062261629,W1492190885
W2062261629,W2074731451
W2062261629,W2137526265
W2062261629,W2610191465
W2062261629,W2900835512
W2062261629,W2913679244
W2062261629,W2988934653
W2062261629,W4233223552
W2158929635,W1553904877
W2158929635,W1573523614
W2158929635,W1980561265
W2158929635,W2006144938
W2158929635,W2093100943
W2158929635,W2105118209
W2158929635,W2108668360
W2158929635,W2111197100
W2158929635,W2125756309
W2158929635,W2128481292
W2158929635,W2133797163
W2158929635,W2138199375
W4394954050,W11909207
W4394954050,W43735165
W4394954050,W46315307
W4394954050,W50688157
W4394954050,W59450186
W4394954050,W102608446
W4394954050,W112089985
W4394954050,W139777397
W4394954050,W167948671
W4394954050,W614933755
W4394954050,W1272508706
W4394954050,W1485305988
W4394954050,W1500114459
W4394954050,W1501592364
W4394954050,W1542750461
W4394954050,W1552807821
W4394954050,W1581350311
W4394954050,W1596196963
W4394954050,W1597258139
W4394954050,W1725744678
W4394954050,W1774728488
W4394954050,W1868145307
W4394954050,W1890860972
W4394954050,W1963754720
W4394954050,W1963987467
W4394954050,W1969228838
W4394954050,W1970305062
W4394954050,W1970853272
W4394954050,W1983163812
W4394954050,W1987736353
W4394954050,W1988031976
W4394954050,W1988410705
W4394954050,W1988557755
W4394954050,W1989734657
W4394954050,W1990319944
W4394954050,W1993615828
W4394954050,W1994850709
W4394954050,W1994975833
W4394954050,W2001461756
W4394954050,W2006838581
W4394954050,W2007275742
W4394954050,W2008817973
W4394954050,W2010258059
W4394954050,W2012385708
W4394954050,W2013808389
W4394954050,W2013996424
W4394954050,W2015153621
W4394954050,W2015876774
W4394954050,W2018894795
W4394954050,W2021644454
W4394954050,W2024386727
W4394954050,W2029747681
W4394954050,W2032209323
W4394954050,W2032337854
W4394954050,W2032635843
W4394954050,W2037472787
W4394954050,W2038107928
W4394954050,W2039271743
W4394954050,W2039539255
W4394954050,W2041121121
W4394954050,W2042362371
W4394954050,W2044201858
W4394954050,W2045094646
W4394954050,W2046333102
W4394954050,W2046765245
W4394954050,W2048146550
W4394954050,W2048211076
W4394954050,W2049036800
W4394954050,W2052387072
W4394954050,W2058543238
W4394954050,W2058706019
W4394954050,W2060851700
W4394954050,W2062987352
W4394954050,W2064301927
W4394954050,W2068708830
W4394954050,W2069133869
W4394954050,W2072785492
W4394954050,W2074917937
W4394954050,W2075167109
W4394954050,W2076748564
W4394954050,W2077366304
W4394954050,W2077971436
W4394954050,W2079641058
W4394954050,W2083905756
W4394954050,W2085001923
W4394954050,W2095326216
W4394954050,W2097359125
W4394954050,W2098714234
W4394954050,W2099061939
W4394954050,W2100685825
W4394954050,W2102617558
W4394954050,W2109831299
W4394954050,W2115362480
W4394954050,W2116650107
W4394954050,W2117916152
W4394954050,W2118489710
W4394954050,W2120798975
W4394954050,W2123261097
W4394954050,W2126052372
W4394954050,W2126185017
W4394954050,W2128774823
W4394954050,W2130228586
W4394954050,W2130461445
W4394954050,W2134767336
W4394954050,W2137526265
W4394954050,W2138236785
W4394954050,W2138662494
W4394954050,W2139598342
W4394954050,W2142533684
W4394954050,W2144389105
W4394954050,W2145425369
W4394954050,W2154027403
W4394954050,W2155709792
W4394954050,W2159296038
W4394954050,W2161707777
W4394954050,W2162544110
W4394954050,W2163189132
W4394954050,W2163484307
W4394954050,W2168126999
W4394954050,W2168828075
W4394954050,W2171955375
W4394954050,W2184854514
W4394954050,W2193257377
W4394954050,W2194607719
W4394954050,W2215040991
W4394954050,W2220532877
W4394954050,W2220788890
W4394954050,W2261266249
W4394954050,W2282832571
W4394954050,W2285440437
W4394954050,W2287867910
W4394954050,W2292251807
W4394954050,W2302732052
W4394954050,W2317215606
W4394954050,W2319700677
W4394954050,W2332934440
W4394954050,W2341685500
W4394954050,W2403300874
W4394954050,W2437944523
W4394954050,W2464822769
W4394954050,W2466323965
W4394954050,W2479038263
W4394954050,W2507589180
W4394954050,W2529751265
W4394954050,W2534210315
W4394954050,W2551319577
W4394954050,W2560429335
W4394954050,W2601123787
W4394954050,W2603517546
W4394954050,W2616017177
W4394954050,W2617332903
W4394954050,W2619081260
W4394954050,W2661003374
W4394954050,W2738948243
W4394954050,W2743228628
W4394954050,W2748965471
W4394954050,W2751829382
W4394954050,W2766248369
W4394954050,W2766263953
W4394954050,W2771761888
W4394954050,W2792575828
W4394954050,W2796253341
W4394954050,W2801199216
W4394954050,W2804228033
W4394954050,W2810665669
W4394954050,W2885254904
W4394954050,W2886482541
W4394954050,W2888916623
W4394954050,W2889365981
W4394954050,W2890250492
W4394954050,W2891286156
W4394954050,W2892734197
W4394954050,W2895304112
W4394954050,W2900870486
W4394954050,W2902011789
W4394954050,W2912143282
W4394954050,W2913752531
W4394954050,W2934166592
W4394954050,W2965104667
W4394954050,W2965150687
W4394954050,W2982513140
W4394954050,W2990939922
W4394954050,W2997335391
W4394954050,W2997352565
W4394954050,W3003963609
W4394954050,W3004244623
W4394954050,W3005085113
W4394954050,W3017170620
W4394954050,W3036207587
W4394954050,W3049182323
W4394954050,W3092189655
W4394954050,W3105770949
W4394954050,W3127187336
W4394954050,W3129813696
W4394954050,W3136303130
W4394954050,W3147437095
W4394954050,W3160661965
W4394954050,W3162158556
W4394954050,W3185101575
W4394954050,W3187413345
W4394954050,W3195711470
W4394954050,W4206250264
W4394954050,W4214635577
W4394954050,W4223888789
W4394954050,W4224248012
W4394954050,W4238042604
W4394954050,W4238528077
W4394954050,W4242032411
W4394954050,W4242775597
W4394954050,W4245732064
W4394954050,W4246707260
W4394954050,W4248420834
W4394954050,W4250110563
W4394954050,W4253077363
W4394954050,W4253728868
W4394954050,W4256270747
W4394954050,W4283784219
W4394954050,W4285051996
W4394954050,W4300921579
W4394954050,W4304092261
W4394954050,W4307174479
W4394954050,W4309026886
W4394954050,W4311173068
W4394954050,W4311454665
W4394954050,W4317556580
W4394954050,W4317556929
W4394954050,W4365515175
W4394954050,W4385620089
W4394954050,W4387543538
W4394954050,W4387644987
W4394954050,W4387644990
W4394954050,W4387644994
W4394954050,W4387644995
W4394954050,W6602078741
W4394954050,W6635652360
W4394954050,W6647427468
W4394954050,W6652189911
W4394954050,W6653883016
W4394954050,W6661522882
W4394954050,W6661894540
W4394954050,W6662614286
W4394954050,W6675237512
W4394954050,W6675730153
W4394954050,W6677919555
W4394954050,W6679184733
W4394954050,W6681071562
W4394954050,W6681668776
W4394954050,W6683122576
W4394954050,W6683401390
W4394954050,W6684915409
W4394954050,W6718293210
W4394954050,W6737926375
W4394954050,W6743702212
W4394954050,W6752916321
W4394954050,W6766679495
W4394954050,W6766950265
W4394954050,W6810634439
W4394954050,W6857860998
W4394954050,W7005047326
W4394954050,W7054665971
W4392915303,W1963882648
W4392915303,W1968757798
W4392915303,W1997823125
W4392915303,W2014209007
W4392915303,W2016345532
W4392915303,W2022950330
W4392915303,W2029463768
W4392915303,W2036962984
W4392915303,W2045912147
W4392915303,W2069006374
W4392915303,W2137526265
W4392915303,W2184854514
W4392915303,W2321842368
W4392915303,W2328419438
W4392915303,W2329118757
W4392915303,W2769491388
W4392915303,W2782138322
W4392915303,W2884927300
W4392915303,W3090965509
W4392915303,W3135713268
W4392915303,W3191491993
W4392915303,W4211118228
W4392915303,W4281946413
W4392915303,W4311344394
W4392915303,W4322752854
W4392915303,W4324117850
W4392915303,W4386020222
W4392915303,W4387600313
W4396609080,W1526476546
W4396609080,W1950736173
W4396609080,W1992095763
W4396609080,W2007697407
W4396609080,W2015153621
W4396609080,W2040716762
W4396609080,W2066176579
W4396609080,W2076966025
W4396609080,W2104527208
W4396609080,W2130665950
W4396609080,W2132049932
W4396609080,W2149516323
W4396609080,W2580921585
W4396609080,W2596240398
W4396609080,W2600623200
W4396609080,W2965150687
W4396609080,W3144277077
W4396609080,W4281572134
W4396609080,W4281976670
W4396609080,W4283722419
W4396609080,W4285051996
W4396609080,W4386029444
W4396609080,W4387543567
W4396609080,W4387645019
W2064478630,W2040605850
W2064478630,W2084642724
W2064478630,W2122313562
W2007272132,W53993344
W2007272132,W94779788
W2007272132,W117467031
W2007272132,W1589037550
W2007272132,W1657307983
W2007272132,W1680550889
W2007272132,W1874022447
W2007272132,W1970907478
W2007272132,W1977426695
W2007272132,W1985884757
W2007272132,W1989865860
W2007272132,W1990487044
W2007272132,W1994367600
W2007272132,W2007715568
W2007272132,W2018289835
W2007272132,W2019652093
W2007272132,W2039582264
W2007272132,W2057643137
W2007272132,W2062745584
W2007272132,W2081989384
W2007272132,W2083777349
W2007272132,W2093505854
W2007272132,W2098638622
W2007272132,W2100837269
W2007272132,W2101108802
W2007272132,W2137676749
W2007272132,W2143657599
W2007272132,W2169470825
W2007272132,W2171789845
W2007272132,W2337817634
W2007272132,W3149527659
W2007272132,W4239976146
W2007272132,W6636980366
W2007272132,W6792965869
W2028361101,W1775749144
W2028361101,W2492089112
W2127298667,W125437831
W2127298667,W1560144794
W2127298667,W1952532444
W2127298667,W2011238950
W2127298667,W2022194925
W2127298667,W2023539336
W2127298667,W2056133372
W2127298667,W2074310426
W2127298667,W2099847492
W2127298667,W2134347578
W2127298667,W2176792076
W2127298667,W2971194844
W4401480693,W1520666785
W4401480693,W1968316532
W4401480693,W2170410208
W4401480693,W2588829302
W4401480693,W4386931478
W2087625034,W130559879
W2087625034,W561952279
W2087625034,W1504742211
W2087625034,W1524918018
W2087625034,W1966137578
W2087625034,W1985162517
W2087625034,W1986516374
W2087625034,W1994415638
W2087625034,W1994994504
W2087625034,W1998796905
W2087625034,W2002277694
W2087625034,W2003200335
W2087625034,W2006496744
W2087625034,W2008719319
W2087625034,W2010926239
W2087625034,W2012490119
W2087625034,W2014571604
W2087625034,W2020357919
W2087625034,W2027227452
W2087625034,W2034176579
W2087625034,W2041651125
W2087625034,W2046298432
W2087625034,W2049784617
W2087625034,W2054897442
W2087625034,W2057123878
W2087625034,W2069716410
W2087625034,W2072525107
W2087625034,W2073737852
W2087625034,W2078088045
W2087625034,W2080127910
W2087625034,W2080846104
W2087625034,W2091277684
W2087625034,W2136702130
W2087625034,W2167120374
W2087625034,W2265859003
W2087625034,W2893544886
W2087625034,W3023156398
W4407558787,W1558828271
W4407558787,W1558959230
W4407558787,W1566405224
W4407558787,W1978909401
W4407558787,W1979290264
W4407558787,W1988568632
W4407558787,W2022778969
W4407558787,W2024279097
W4407558787,W2063673876
W4407558787,W2072592751
W4407558787,W2073964716
W4407558787,W2082814186
W4407558787,W2087875232
W4407558787,W2118146027
W4407558787,W2120615054
W4407558787,W2130736456
W4407558787,W2137526265
W4407558787,W2149628368
W4407558787,W2162520915
W4407558787,W2184854514
W4407558787,W2342603270
W4407558787,W2469055036
W4407558787,W2543757304
W4407558787,W2608166464
W4407558787,W2613560434
W4407558787,W2763766763
W4407558787,W2774162085
W4407558787,W2884617216
W4407558787,W2913521326
W4407558787,W3016862886
W4407558787,W3037334488
W4407558787,W3083944185
W4407558787,W3096953590
W4407558787,W3100779964
W4407558787,W3131282912
W4407558787,W3134323658
W4407558787,W3148340998
W4407558787,W3168717991
W4407558787,W3184458317
W4407558787,W3196324893
W4407558787,W3201298926
W4407558787,W3205632492
W4407558787,W4238194247
W4407558787,W4245872029
W4407558787,W4285528093
W4407558787,W4312828991
W4407558787,W4312869396
W4407558787,W4315748000
W4407558787,W4317513692
W4407558787,W4318559626
W4407558787,W4327698177
W4407558787,W4386249388
W4407558787,W4387708086
W4407558787,W4389815312
W4407558787,W4392633855
W4407558787,W4392652960
W4407558787,W4401140788
W4407558787,W4401260847
W4407558787,W6637500888
W4407558787,W6955404265
W4407558787,W7001581391
W4407558787,W7043575881
W4412391168,W599124251
W4412391168,W1831050183
W4412391168,W1953090334
W4412391168,W2125570765
W4412391168,W2155638956
W4412391168,W2466158603
W4412391168,W2510859113
W4412391168,W2582743722
W4412391168,W2592647215
W4412391168,W2600087721
W4412391168,W2615430638
W4412391168,W2743445852
W4412391168,W2760094771
W4412391168,W2773024834
W4412391168,W2981763992
W4412391168,W3008668671
W4412391168,W3014676120
W4412391168,W3206479251
W4412391168,W4207024335
W4412391168,W4283368874
W4412391168,W4317556929
W4412391168,W4384922484
W4412391168,W4386153206
W4412391168,W4393902198
W4412391168,W4394739433
W4412391168,W4406400483
W4412391168,W4407166588
W4412391168,W4407573487
W4412391168,W6600506015
W4412391168,W6630002413
W4412391168,W6634990337
W4412391168,W7046135110
W2773816955,W72135960
W2773816955,W1689644917
W2773816955,W2076040368
W2773816955,W2345596440
W4407344171,W1982123363
W4407344171,W1994259251
W4407344171,W2027760828
W4407344171,W2034249663
W4407344171,W2035804753
W4407344171,W2043289920
W4407344171,W2045308400
W4407344171,W2047050658
W4407344171,W2051319823
W4407344171,W2054254449
W4407344171,W2054741347
W4407344171,W2058543238
W4407344171,W2096274160
W4407344171,W2118756242
W4407344171,W2119363275
W4407344171,W2126233790
W4407344171,W2142823391
W4407344171,W2142947639
W4407344171,W2146482734
W4407344171,W2147940452
W4407344171,W2148203610
W4407344171,W2148544865
W4407344171,W2159834892
W4407344171,W2463330366
W4407344171,W2474408147
W4407344171,W2490977439
W4407344171,W2587000397
W4407344171,W2587573685
W4407344171,W2593424870
W4407344171,W2737791222
W4407344171,W2738717694
W4407344171,W2739310792
W4407344171,W2753874878
W4407344171,W2777772618
W4407344171,W2800837140
W4407344171,W2889373600
W4407344171,W2944456797
W4407344171,W2955873358
W4407344171,W2981663365
W4407344171,W2994826077
W4407344171,W3001147315
W4407344171,W3049356067
W4407344171,W3082787410
W4407344171,W3083138285
W4407344171,W3091969796
W4407344171,W3111662624
W4407344171,W3128307752
W4407344171,W3156451243
W4407344171,W3161991215
W4407344171,W3184477751
W4407344171,W4239034801
W4407344171,W4249712126
W4407344171,W4388948727
W4407344171,W6866032211
W1484075953,W1557658360
W1484075953,W1976501228
W1484075953,W1996081325
W1484075953,W2037288339
W1484075953,W2088367447
W1484075953,W3044284873
W4409203711,W161349203
W4409203711,W882895204
W4409203711,W1502255657
W4409203711,W1544329015
W4409203711,W1831408421
W4409203711,W1861492603
W4409203711,W1922152898
W4409203711,W1976216984
W4409203711,W1976697918
W4409203711,W1997819292
W4409203711,W2001422711
W4409203711,W2013551149
W4409203711,W2021482160
W4409203711,W2054647727
W4409203711,W2069430629
W4409203711,W2069757078
W4409203711,W2083007992
W4409203711,W2089765964
W4409203711,W2091185360
W4409203711,W2096733369
W4409203711,W2103428456
W4409203711,W2104886706
W4409203711,W2108598243
W4409203711,W2108668360
W4409203711,W2109429966
W4409203711,W2109704768
W4409203711,W2114894207
W4409203711,W2115579991
W4409203711,W2126636462
W4409203711,W2127751554
W4409203711,W2127762938
W4409203711,W2131294823
W4409203711,W2133797163
W4409203711,W2154733620
W4409203711,W2188049640
W4409203711,W2337539845
W4409203711,W2427648513
W4409203711,W2510919644
W4409203711,W2520707372
W4409203711,W2526050071
W4409203711,W2529025724
W4409203711,W2594917419
W4409203711,W2734358244
W4409203711,W2770941075
W4409203711,W2773113833
W4409203711,W2781228439
W4409203711,W2790493375
W4409203711,W2792320559
W4409203711,W2819222535
W4409203711,W2887489420
W4409203711,W2899919357
W4409203711,W2903058066
W4409203711,W2951582018
W4409203711,W2953164479
W4409203711,W2963037989
W4409203711,W2963150697
W4409203711,W2969104083
W4409203711,W3005644875
W4409203711,W3005979837
W4409203711,W3008436020
W4409203711,W3012919787
W4409203711,W3039179567
W4409203711,W3048032066
W4409203711,W3081370207
W4409203711,W3089628735
W4409203711,W3094535122
W4409203711,W3095909497
W4409203711,W3109737428
W4409203711,W3113586984
W4409203711,W3122445164
W4409203711,W3132026872
W4409203711,W3138374786
W4409203711,W3165483460
W4409203711,W3167811510
W4409203711,W3170251876
W4409203711,W3194965282
W4409203711,W3202854584
W4409203711,W3213597375
W4409203711,W4210504407
W4409203711,W4225285639
W4409203711,W4280550179
W4409203711,W4283157932
W4409203711,W4297817572
W4409203711,W4299298190
W4409203711,W4308094874
W4409203711,W4308454489
W4409203711,W4308516693
W4409203711,W4313408435
W4409203711,W4313530656
W4409203711,W4316041151
W4409203711,W4318066425
W4409203711,W4319299923
W4409203711,W4319778127
W4409203711,W4362471845
W4409203711,W4376478934
W4409203711,W4382059335
W4409203711,W4385460707
W4409203711,W4386866282
W4409203711,W4389284575
W4409203711,W4390344966
W4409203711,W4391248188
W4409203711,W4391633339
W4409203711,W4392710323
W4409203711,W4393110839
W4409203711,W4393405243
W4409203711,W4400033294
W4409203711,W4400449964
W4409203711,W4400911168
W4409203711,W4401517643
W4409203711,W4401725766
W4409203711,W4402062956
W4409203711,W4402703957
W4409203711,W4402830594
W4409203711,W4403035761
W4409203711,W4403882324
W4409203711,W4406457606
W4409203711,W6884946112
W4409203711,W6922489647
W2029812497,W1513897103
W2029812497,W1561164143
W2029812497,W1564262981
W2029812497,W1582977341
W2029812497,W1775749144
W2029812497,W1964306346
W2029812497,W1971688916
W2029812497,W1984544737
W2029812497,W1990011488
W2029812497,W2011221882
W2029812497,W2011451111
W2029812497,W2014715807
W2029812497,W2018486693
W2029812497,W2044659121
W2029812497,W2067987853
W2029812497,W2068430810
W2029812497,W2073062158
W2029812497,W2082803087
W2029812497,W2089093309
W2029812497,W2095209235
W2029812497,W2111301002
W2029812497,W2113504642
W2029812497,W2135503869
W2029812497,W2168526937
W2029812497,W2169542805
W2029812497,W2253540608
W2029812497,W2411585017
W2029812497,W2433081849
W2029812497,W3148606733
W2029812497,W4323284796
W4386814265,W1993237300
W4386814265,W2028438500
W4386814265,W2037071385
W4386814265,W2062190494
W4386814265,W2066003895
W4386814265,W2072852299
W4386814265,W2100882917
W4386814265,W2135090840
W4386814265,W2142487285
W4386814265,W2148540129
W4386814265,W2212470554
W4386814265,W2311914956
W4386814265,W2886781340
W4386814265,W2910422233
W4386814265,W2995722234
W4386814265,W3033600316
W4386814265,W3104892757
W4386814265,W3199464080
W4386814265,W3201387869
W4386814265,W4200527880
W4386814265,W4205635234
W4386814265,W4213166200
W4386814265,W4221042375
W4386814265,W4225083989
W4386814265,W4229020630
W4386814265,W4292870158
W4386814265,W4301394459
W4386814265,W4321794819
W4386814265,W4365145875
W4386814265,W6850919201
W4403600686,W1499287889
W4403600686,W1953090334
W4403600686,W2008691804
W4403600686,W2077340541
W4403600686,W2078993594
W4403600686,W2107092366
W4403600686,W2121967258
W4403600686,W2122848099
W4403600686,W2128160875
W4403600686,W2128653836
W4403600686,W2171218472
W4403600686,W2412560454
W4403600686,W2737342031
W4403600686,W2790875384
W4403600686,W2795338023
W4403600686,W2918225995
W4403600686,W2964177932
W4403600686,W2982580298
W4403600686,W2990430870
W4403600686,W2994921215
W4403600686,W2996376947
W4403600686,W3008668671
W4403600686,W3010278201
W4403600686,W3030870789
W4403600686,W3041108891
W4403600686,W3109650690
W4403600686,W3118813920
W4403600686,W3185122822
W4403600686,W3201878590
W4403600686,W4200040232
W4403600686,W4235716345
W4403600686,W4283693176
W4403600686,W4288032566
W4403600686,W4294012107
W4403600686,W4308216452
W4403600686,W4381309843
W4403600686,W6606706339
W4403600686,W6637373629
W4403600686,W6687483927
W2137291094,W1484034217
W2137291094,W1974339855
W2137291094,W1997410113
W2137291094,W2000384317
W2137291094,W2001105908
W2137291094,W2028551803
W2137291094,W2046010792
W2137291094,W2048272095
W2137291094,W2055893951
W2137291094,W2069635251
W2137291094,W2072620080
W2137291094,W2096408317
W2137291094,W2231152332
W2137291094,W2313901197
W2137291094,W2325895022
W2137291094,W2506108355
W2137291094,W2581527774
W2137291094,W2802273623
W4231031726,W314834796
W4231031726,W1521847617
W4231031726,W1874871483
W4231031726,W1925453747
W4231031726,W1975832363
W4231031726,W2006462399
W4231031726,W2010675647
W4231031726,W2029486142
W4231031726,W2047038614
W4231031726,W2060631797
W4231031726,W2069176141
W4231031726,W2071607521
W4231031726,W2101621056
W4231031726,W2156366082
W4231031726,W2161420691
W4231031726,W2164408174
W4231031726,W2184002495
W4231031726,W2234891380
W4231031726,W2301092961
W4231031726,W2317076371
W4231031726,W2325764434
W4231031726,W2346131785
W4231031726,W2467899972
W4231031726,W2509398808
W4231031726,W2514254236
W4231031726,W2536229134
W4231031726,W2571784596
W4231031726,W2599773616
W4231031726,W2600087721
W4231031726,W2610464621
W4231031726,W2614621135
W4231031726,W2622306208
W4231031726,W2731300931
W4231031726,W2784272104
W4231031726,W2789582101
W4231031726,W2792359253
W4231031726,W2798959019
W4231031726,W2955138922
W4231031726,W4205711532
W4231031726,W4246216446
W4406047343,W242826328
W4406047343,W1870957731
W4406047343,W1900884525
W4406047343,W1947251450
W4406047343,W1980877068
W4406047343,W1983839088
W4406047343,W1989274999
W4406047343,W2002836001
W4406047343,W2011966906
W4406047343,W2033190454
W4406047343,W2040084725
W4406047343,W2041004593
W4406047343,W2041121121
W4406047343,W2048952725
W4406047343,W2098226206
W4406047343,W2106822551
W4406047343,W2108612849
W4406047343,W2119480063
W4406047343,W2120847449
W4406047343,W2133100242
W4406047343,W2139138427
W4406047343,W2149407814
W4406047343,W2157289187
W4406047343,W2157519031
W4406047343,W2158947615
W4406047343,W2183659962
W4406047343,W2190369823
W4406047343,W2210983268
W4406047343,W2324834830
W4406047343,W2329362915
W4406047343,W2368869802
W4406047343,W2559463885
W4406047343,W2591818083
W4406047343,W2598377908
W4406047343,W2607603241
W4406047343,W2767214446
W4406047343,W2788918667
W4406047343,W2795609262
W4406047343,W2886781340
W4406047343,W2891830183
W4406047343,W2908954394
W4406047343,W2917077727
W4406047343,W2962879080
W4406047343,W2963854930
W4406047343,W2964802187
W4406047343,W3003257820
W4406047343,W3045568791
W4406047343,W3094535122
W4406047343,W3176450355
W4406047343,W4230797216
W4406047343,W4253180431
W4406047343,W4289337661
W4406047343,W4304098232
W4406047343,W4308222470
W4406047343,W4317496735
W4406047343,W4387042401
W4406047343,W4387421163
W4406047343,W4390120167
W4406047343,W4391164393
W4406047343,W4391341420
W4406047343,W6605743654
W4406047343,W6606706339
W4406047343,W6638543522
W4406047343,W6685893538
W4406047343,W6725218691
W4406047343,W6784702030
W4393871019,W1578124564
W4393871019,W1991799851
W4393871019,W2100882917
W4393871019,W2122313562
W4393871019,W2168831295
W4393871019,W2184854514
W4393871019,W2759407538
W4393871019,W2955138922
W4393871019,W3078797493
W4393871019,W4283722419
W4393871019,W4308735523
W2625114350,W155479038
W2625114350,W184917507
W2625114350,W185601169
W2625114350,W1264889757
W2625114350,W1491469017
W2625114350,W1510117177
W2625114350,W1553439443
W2625114350,W1568348454
W2625114350,W1591328957
W2625114350,W1748592323
W2625114350,W1789621431
W2625114350,W1803085572
W2625114350,W1809623743
W2625114350,W1824990699
W2625114350,W1850237044
W2625114350,W1907750476
W2625114350,W1919586704
W2625114350,W1972384792
W2625114350,W1977941305
W2625114350,W1990774497
W2625114350,W1993099038
W2625114350,W1999175751
W2625114350,W1999409201
W2625114350,W2006536784
W2625114350,W2012605980
W2625114350,W2017558149
W2625114350,W2023073162
W2625114350,W2028674051
W2625114350,W2029677786
W2625114350,W2029934699
W2625114350,W2037021176
W2625114350,W2043560816
W2625114350,W2045106859
W2625114350,W2048512534
W2625114350,W2048579502
W2625114350,W2053292552
W2625114350,W2059763899
W2625114350,W2062618262
W2625114350,W2063373458
W2625114350,W2075638257
W2625114350,W2076386730
W2625114350,W2081148622
W2625114350,W2082406509
W2625114350,W2087742084
W2625114350,W2096266931
W2625114350,W2099296256
W2625114350,W2099442165
W2625114350,W2110371849
W2625114350,W2113635822
W2625114350,W2117504085
W2625114350,W2124126925
W2625114350,W2129241490
W2625114350,W2129760369
W2625114350,W2130907551
W2625114350,W2133443878
W2625114350,W2144961120
W2625114350,W2147131251
W2625114350,W2149891281
W2625114350,W2156331665
W2625114350,W2169368100
W2625114350,W2204630424
W2625114350,W2404945602
W2625114350,W2427563253
W2625114350,W2473137168
W2625114350,W2509830631
W2625114350,W2516303704
W2625114350,W2922404712
W2625114350,W4206254914
W2625114350,W4229841856
W2625114350,W4234474179
W2625114350,W4237499249
W2625114350,W4239953446
W2625114350,W4241491750
W2625114350,W4247540881
W2625114350,W4249654063
W2625114350,W4302540071
W2774231567,W47079188
W2774231567,W1536091370
W2774231567,W1966002396
W2774231567,W1984472908
W2774231567,W2119480063
W2774231567,W2123442640
W2774231567,W2155843307
W2774231567,W2157817778
W2774231567,W2311144422
W2774231567,W2319794630
W2774231567,W2965116697
W4415206915,W1951810765
W4415206915,W1979290264
W4415206915,W2014115543
W4415206915,W2044743117
